ORPHANET_ID	ORPHANET_NAME	OMIM_ID
306	Benign familial infantile epilepsy	605751
306	Benign familial infantile epilepsy	607745
306	Benign familial infantile epilepsy	612627
306	Benign familial infantile epilepsy	617080
328	Congenital factor X deficiency	227600
228174	Autosomal dominant Charcot-Marie-Tooth disease type 2N	613287
228169	Autosomal dominant striatal neurodegeneration	609161
228179	Autosomal dominant Charcot-Marie-Tooth disease type 2M	606482
288	Hereditary elliptocytosis	617948
288	Hereditary elliptocytosis	130600
288	Hereditary elliptocytosis	235370
288	Hereditary elliptocytosis	611804
231531	Hermansky-Pudlak syndrome type 7	614076
231537	Hermansky-Pudlak syndrome type 8	614077
231512	Hermansky-Pudlak syndrome without pulmonary fibrosis	614072
231512	Hermansky-Pudlak syndrome without pulmonary fibrosis	614074
231512	Hermansky-Pudlak syndrome without pulmonary fibrosis	614075
256	Early-onset generalized limb-onset dystonia	128100
256	Early-onset generalized limb-onset dystonia	602554
231500	Hermansky-Pudlak syndrome with pulmonary fibrosis	203300
231500	Hermansky-Pudlak syndrome with pulmonary fibrosis	614073
1576	Infantile bilateral striatal necrosis	271930
1576	Infantile bilateral striatal necrosis	500003
2073	Narcolepsy type 1	161400
2073	Narcolepsy type 1	605841
2073	Narcolepsy type 1	609039
2073	Narcolepsy type 1	612417
2073	Narcolepsy type 1	612851
2073	Narcolepsy type 1	614223
2073	Narcolepsy type 1	614250
231401	Alpha-thalassemia-myelodysplastic syndrome	300448
231393	Beta-thalassemia-X-linked thrombocytopenia syndrome	314050
2197	Idiopathic hypercalciuria	143870
2197	Idiopathic hypercalciuria	607258
231237	Delta-beta-thalassemia	141749
231226	Dominant beta-thalassemia	603902
18	Distal renal tubular acidosis	179800
18	Distal renal tubular acidosis	267300
18	Distal renal tubular acidosis	602722
18	Distal renal tubular acidosis	611590
231222	Beta-thalassemia intermedia	613985
160	Castleman disease	148000
231214	Beta-thalassemia major	613985
2841	Familial benign chronic pemphigus	169600
231183	Usher syndrome type 3	276902
231183	Usher syndrome type 3	500004
231183	Usher syndrome type 3	614504
347	Frasier syndrome	136680
231178	Usher syndrome type 2	276901
231178	Usher syndrome type 2	605472
231178	Usher syndrome type 2	611383
1670	Chronic diarrhea with villous atrophy	520100
231154	Combined immunodeficiency due to partial RAG1 deficiency	609889
2596	Myopathy and diabetes mellitus	500002
2966	Properdin deficiency	312060
231160	Familial cerebral saccular aneurysm	105800
231160	Familial cerebral saccular aneurysm	300870
231160	Familial cerebral saccular aneurysm	608542
231160	Familial cerebral saccular aneurysm	609122
231160	Familial cerebral saccular aneurysm	610213
231160	Familial cerebral saccular aneurysm	611892
231160	Familial cerebral saccular aneurysm	612161
231160	Familial cerebral saccular aneurysm	612162
231160	Familial cerebral saccular aneurysm	612586
231160	Familial cerebral saccular aneurysm	612587
231160	Familial cerebral saccular aneurysm	614252
231169	Usher syndrome type 1	614990
231169	Usher syndrome type 1	276900
231169	Usher syndrome type 1	276904
231169	Usher syndrome type 1	601067
231169	Usher syndrome type 1	602083
231169	Usher syndrome type 1	602097
231169	Usher syndrome type 1	606943
231169	Usher syndrome type 1	612632
231169	Usher syndrome type 1	614869
231120	Beckwith-Wiedemann syndrome due to CDKN1C mutation	130650
231108	Familial rhabdoid tumor	609322
231108	Familial rhabdoid tumor	613325
405	Familial hypocalciuric hypercalcemia	145980
405	Familial hypocalciuric hypercalcemia	145981
405	Familial hypocalciuric hypercalcemia	600740
231040	Familial generalized lentiginosis	151001
3318	Essential thrombocythemia	187950
3318	Essential thrombocythemia	601977
3318	Essential thrombocythemia	614521
230851	Cardiac-valvular Ehlers-Danlos syndrome	225320
231031	Erythema palmare hereditarium	133000
231013	Congenital trigeminal anesthesia	122450
82	Hereditary thrombophilia due to congenital antithrombin deficiency	613118
230839	Classical-like Ehlers-Danlos syndrome type 1	606408
519	Acute myeloid leukemia	601626
238446	15q11q13 microduplication syndrome	608636
238329	Severe X-linked mitochondrial encephalomyopathy	300816
231556	Late-onset localized junctional epidermolysis bullosa-intellectual disability syndrome	226440
231568	Generalized dominant dystrophic epidermolysis bullosa	131750
1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	225400
231671	Isolated growth hormone deficiency type IB	612781
231671	Isolated growth hormone deficiency type IB	618157
286	Vascular Ehlers-Danlos syndrome	130050
231679	Isolated growth hormone deficiency type II	173100
285	Hypermobile Ehlers-Danlos syndrome	130020
231662	Isolated growth hormone deficiency type IA	262400
231662	Isolated growth hormone deficiency type IA	618160
257	Epidermolysis bullosa simplex with muscular dystrophy	226670
1901	Dermatosparaxis Ehlers-Danlos syndrome	225410
231692	Isolated growth hormone deficiency type III	307200
231692	Isolated growth hormone deficiency type III	300123
231720	Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome	221750
1899	Arthrochalasia Ehlers-Danlos syndrome	130060
1899	Arthrochalasia Ehlers-Danlos syndrome	617821
839	Congenital nephrotic syndrome, Finnish type	256300
531	Miller-Dieker syndrome	247200
1083	Microlissencephaly	614019
1083	Microlissencephaly	616212
452	X-linked lissencephaly with abnormal genitalia	300215
238750	4q21 microdeletion syndrome	613509
238755	Autosomal dominant limb-girdle muscular dystrophy type 1H	613530
238763	Glaucoma secondary to spherophakia/ectopia lentis and megalocornea	251750
238722	Familial congenital mirror movements	618264
238722	Familial congenital mirror movements	157600
238722	Familial congenital mirror movements	614508
238722	Familial congenital mirror movements	616059
238744	Mammary-digital-nail syndrome	613689
238505	Combined immunodeficiency due to CD27 deficiency	615122
238468	Hypohidrotic ectodermal dysplasia	129490
238468	Hypohidrotic ectodermal dysplasia	224900
238468	Hypohidrotic ectodermal dysplasia	300291
238468	Hypohidrotic ectodermal dysplasia	305100
238468	Hypohidrotic ectodermal dysplasia	612132
238468	Hypohidrotic ectodermal dysplasia	614940
238468	Hypohidrotic ectodermal dysplasia	614941
238475	Familial hypercholanemia	607748
238455	Infantile dystonia-parkinsonism	613135
238459	SLC35A1-CDG	603585
238578	Familial clubfoot due to 17q23.1q23.2 microduplication	613618
238583	Hyperphenylalaninemia due to tetrahydrobiopterin deficiency	264070
238583	Hyperphenylalaninemia due to tetrahydrobiopterin deficiency	233910
238583	Hyperphenylalaninemia due to tetrahydrobiopterin deficiency	261630
238583	Hyperphenylalaninemia due to tetrahydrobiopterin deficiency	261640
238557	Chuvash erythrocytosis	263400
238569	Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome	612567
238569	Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome	613148
238523	Atypical hypotonia-cystinuria syndrome	606407
238624	Idiopathic intracranial hypertension	243200
238613	Beckwith-Wiedemann syndrome due to NSD1 mutation	130650
238670	Isolated thyrotropin-releasing hormone deficiency	275120
240869	Efavirenz toxicity	614546
240071	Classic progressive supranuclear palsy syndrome	601104
240071	Classic progressive supranuclear palsy syndrome	609454
240071	Classic progressive supranuclear palsy syndrome	610898
240085	Progressive supranuclear palsy-parkinsonism syndrome	260540
240863	Cisplatin toxicity	613290
240760	Nijmegen breakage syndrome-like disorder	613078
240935	Resistance to clopidogrel	609535
331226	Susceptibility to infection due to TYK2 deficiency	611521
331176	Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	612541
331187	Immunodeficiency due to MASP-2 deficiency	613791
331190	Immunodeficiency due to ficolin3 deficiency	613860
331206	Severe combined immunodeficiency due to complete RAG1/2 deficiency	601457
330041	Hemoglobin M disease	617971
330041	Hemoglobin M disease	617973
330061	Actinic prurigo	174770
330050	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect	614388
330054	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	613076
329802	5p13 microduplication syndrome	613174
329481	Lipoprotein glomerulopathy	611771
329931	C3 glomerulonephritis	614809
329971	Generalized juvenile polyposis/juvenile polyposis coli	174900
329971	Generalized juvenile polyposis/juvenile polyposis coli	175050
329918	C3 glomerulopathy	609814
329918	C3 glomerulopathy	614809
329903	Immunoglobulin-mediated membranoproliferative glomerulonephritis	615008
329308	Fatty acid hydroxylase-associated neurodegeneration	612319
329314	Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency	617070
329284	Beta-propeller protein-associated neurodegeneration	300894
329457	Distal arthrogryposis type 5D	615065
329466	Autosomal dominant focal dystonia, DYT25 type	615073
329332	Microcephaly-cerebellar hypoplasia-cardiac conduction defect syndrome	614407
329336	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	616479
329228	Microcephalic primordial dwarfism due to ZNF335 deficiency	615095
329224	Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome	615009
329211	Autosomal dominant neovascular inflammatory vitreoretinopathy	193235
329195	Developmental delay with autism spectrum disorder and gait instability	615516
329191	Tall stature-scoliosis-macrodactyly of the great toes syndrome	615923
329178	Congenital muscular dystrophy with intellectual disability and severe epilepsy	615042
329258	Autosomal dominant Charcot-Marie-Tooth disease type 2Q	615025
329255	Blepharophimosis-intellectual disability syndrome due to UBE3B deficiency	615057
329242	Congenital chronic diarrhea with protein-losing enteropathy	618183
329242	Congenital chronic diarrhea with protein-losing enteropathy	615863
329235	X-linked central congenital hypothyroidism with late-onset testicular enlargement	300888
329173	Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis	615895
329	Congenital factor XI deficiency	612416
1243	Best vitelliform macular dystrophy	153700
325448	Leydig cell hypoplasia due to LHB deficiency	228300
324999	JMP syndrome	256040
325004	CANDLE syndrome	256040
324964	Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis	259680
324977	Proteasome disability syndrome	256040
324718	ABetaA21G amyloidosis	605714
324713	ABeta amyloidosis, Italian type	605714
324737	SRD5A3-CDG	612379
324723	ABeta amyloidosis, Arctic type	605714
324708	ABeta amyloidosis, Iowa type	605714
324703	ABetaL34V amyloidosis	605714
324604	Classic multiminicore myopathy	602771
324588	Familial dyskinesia and facial myokymia	606703
324601	X-linked cleft palate and ankyloglossia	303400
324569	Pontocerebellar hypoplasia type 8	614961
324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome	615522
324530	Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation	614878
324535	Combined oxidative phosphorylation defect type 11	614922
324442	Autosomal recessive axonal neuropathy with neuromyotonia	137200
324422	ALG13-CDG	300884
324410	X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome	300886
324321	Sinoatrial node dysfunction and deafness	614896
324294	T-cell immunodeficiency with epidermodysplasia verruciformis	618307
324290	Early-onset Lafora body disease	616640
324262	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	614831
320355	Autosomal dominant spastic paraplegia type 41	613364
320370	Autosomal recessive spastic paraplegia type 43	615043
320365	Autosomal dominant spastic paraplegia type 36	613096
320380	Autosomal recessive spastic paraplegia type 54	615033
320375	Autosomal recessive spastic paraplegia type 55	615035
320391	Autosomal recessive spastic paraplegia type 46	614409
320385	Hereditary sensory and autonomic neuropathy due to TECPR2 mutation	615031
320401	Autosomal recessive spastic paraplegia type 44	613206
320396	Autosomal recessive spastic paraplegia type 45	613162
320411	Autosomal recessive spastic paraplegia type 56	615030
320406	Spastic paraplegia-optic atrophy-neuropathy syndrome	609541
319547	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency	614889
319519	Combined oxidative phosphorylation defect type 14	614946
319524	Combined oxidative phosphorylation defect type 15	614947
319509	Combined oxidative phosphorylation defect type 9	614582
319514	Combined oxidative phosphorylation defect type 13	614932
319595	Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency	614892
319574	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	614889
319581	Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	615978
319563	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	616126
319569	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	209950
319552	Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency	614891
319558	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	614890
319651	Constitutional megaloblastic anemia with severe neurologic disease	613839
319646	PGM1-CDG	614921
319640	Retinal macular dystrophy type 2	608051
319635	Amyloidosis cutis dyschromia	617920
319623	X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	300645
319612	X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency	300636
319605	X-linked mendelian susceptibility to mycobacterial diseases	300636
319605	X-linked mendelian susceptibility to mycobacterial diseases	300645
319600	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	614893
319678	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	614654
319675	Microcephalic primordial dwarfism, Dauber type	614851
319671	Microcephalic primordial dwarfism, Alazami type	615071
319308	MiT family translocation renal cell carcinoma	300854
319340	Carney complex-trismus-pseudocamptodactyly syndrome	608837
319487	Familial papillary or follicular thyroid carcinoma	188470
319487	Familial papillary or follicular thyroid carcinoma	188550
319487	Familial papillary or follicular thyroid carcinoma	603386
319487	Familial papillary or follicular thyroid carcinoma	603744
319487	Familial papillary or follicular thyroid carcinoma	606240
319487	Familial papillary or follicular thyroid carcinoma	616534
319487	Familial papillary or follicular thyroid carcinoma	616535
319480	Acute myeloid leukemia with CEBPA somatic mutations	601626
319504	Combined oxidative phosphorylation defect type 8	614096
319465	Inherited acute myeloid leukemia	601626
319462	Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutations	605724
319199	Autosomal recessive spastic paraplegia type 53	614898
319160	Congenital myopathy with internal nuclei and atypical cores	614807
319189	Familial cortical myoclonus	614937
319182	Wiedemann-Steiner syndrome	605130
317428	Combined immunodeficiency due to ORAI1 deficiency	612782
317425	Severe combined immunodeficiency due to DNA-PKcs deficiency	615966
317430	Combined immunodeficiency due to STIM1 deficiency	612783
317473	Pancytopenia due to IKZF1 mutations	616873
317476	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	300853
314993	Cataract-congenital heart disease-neural tube defect syndrome	608227
314978	X-linked non progressive cerebellar ataxia	300703
314918	Mild Canavan disease	271900
314911	Severe Canavan disease	271900
314701	Primary systemic amyloidosis	254500
314679	Cerebrofacioarticular syndrome	601390
314679	Cerebrofacioarticular syndrome	615546
314667	TMEM165-CDG	614727
314689	Combined immunodeficiency due to STK4 deficiency	614868
314647	Non-progressive cerebellar ataxia with intellectual disability	614756
314629	CLN11 disease	614706
314637	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	614702
314632	ATP13A2-related juvenile neuronal ceroid lipofuscinosis	606693
314802	Short stature due to partial GHR deficiency	604271
314811	Short stature due to GHSR deficiency	615925
314777	Familial isolated pituitary adenoma	102200
314777	Familial isolated pituitary adenoma	600634
314795	SHOX-related short stature	300582
314718	Lethal arteriopathy syndrome due to fibulin-4 deficiency	614437
314721	Atypical dentin dysplasia due to SMOC2 deficiency	125400
370103	Primary dystonia, DYT17 type	612406
370097	Oculocutaneous albinism type 6	113750
370091	Oculocutaneous albinism type 5	615312
370022	Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome	615960
370088	Acute infantile liver failure-multisystemic involvement syndrome	615438
370079	Proximal 16p11.2 microduplication syndrome	614671
370997	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	616538
370921	STT3A-CDG	615596
370924	STT3B-CDG	615597
370927	SSR4-CDG	300934
370959	Congenital muscular dystrophy with cerebellar involvement	606612
370959	Congenital muscular dystrophy with cerebellar involvement	613151
370959	Congenital muscular dystrophy with cerebellar involvement	613155
370959	Congenital muscular dystrophy with cerebellar involvement	613156
370959	Congenital muscular dystrophy with cerebellar involvement	615351
370968	Congenital muscular dystrophy with intellectual disability	606612
370968	Congenital muscular dystrophy with intellectual disability	608840
370968	Congenital muscular dystrophy with intellectual disability	613155
370968	Congenital muscular dystrophy with intellectual disability	613156
370968	Congenital muscular dystrophy with intellectual disability	615351
370980	Congenital muscular dystrophy without intellectual disability	606612
370980	Congenital muscular dystrophy without intellectual disability	613152
370938	Salt-and-pepper syndrome	609056
370943	Autism spectrum disorder-epilepsy-arthrogryposis syndrome	615553
369929	Primary hyperaldosteronism-seizures-neurological abnormalities syndrome	615474
369920	Pontocerebellar hypoplasia type 9	615809
369942	CADDS	300475
369939	Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome	300475
369955	Methylmalonic acidemia with homocystinuria, type cblJ	614857
369970	Microcornea-myopic chorioretinal atrophy-telecanthus syndrome	615458
369962	Methylmalonic acidemia with homocystinuria, type cblX	309541
369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome	615508
370002	Focal palmoplantar keratoderma with joint keratoses	148700
369999	Diffuse palmoplantar keratoderma with painful fissures	148700
370006	Hypothalamic insufficiency-secondary microcephaly-visual impairment-urinary anomalies syndrome	615926
369837	Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome	615398
369840	Autosomal recessive limb-girdle muscular dystrophy type 2S	615356
369852	Congenital neutropenia-myelofibrosis-nephromegaly syndrome	615285
369861	Congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome	616084
369867	Autosomal recessive intermediate Charcot-Marie-Tooth disease type C	615376
369891	Developmental delay-facial dysmorphism syndrome due to MED13L deficiency	616789
369897	Mitochondrial DNA depletion syndrome, encephalomyopathic form with variable craniofacial anomalies	615471
369913	Combined oxidative phosphorylation defect type 17	615440
364063	Infantile epileptic-dyskinetic encephalopathy	308350
364028	X-linked intellectual disability due to GRIA3 mutations	300699
772	Infantile Refsum disease	202370
772	Infantile Refsum disease	266510
772	Infantile Refsum disease	601539
772	Infantile Refsum disease	614863
772	Infantile Refsum disease	614867
772	Infantile Refsum disease	614871
772	Infantile Refsum disease	614873
772	Infantile Refsum disease	614877
772	Infantile Refsum disease	614885
772	Infantile Refsum disease	614920
772	Infantile Refsum disease	617370
1194	TMEM70-related mitochondrial encephalo-cardio-myopathy	614052
363999	Non-immune hydrops fetalis	236750
1048	Isolated anencephaly/exencephaly	206500
363989	Familial benign flecked retina	228980
823	Isolated spina bifida	182940
823	Isolated spina bifida	301410
823	Isolated spina bifida	601634
363992	Ichthyosis-short stature-brachydactyly-microspherophakia syndrome	613195
363981	Charcot-Marie-Tooth disease type 4B3	615284
363972	Noonan syndrome-like disorder with juvenile myelomonocytic leukemia	613563
363958	17q21.31 microdeletion syndrome	610443
363741	Colobomatous microphthalmia-obesity-hypogenitalism-intellectual disability syndrome	601794
363727	X-linked dyserythropoietic anemia with abnormal platelets and neutropenia	300835
363722	Alexander disease type II	203450
363717	Alexander disease type I	203450
363710	Spinocerebellar ataxia type 37	615945
363705	Craniofaciofrontodigital syndrome	114620
363700	Neurofibromatosis type 1 due to NF1 mutation or intragenic deletion	162200
363694	Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	613845
363686	Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	615074
363677	Childhood-onset autosomal recessive myopathy with external ophthalmoplegia	605637
364577	Intellectual disability-brachydactyly-Pierre Robin syndrome	608670
363417	Temtamy preaxial brachydactyly syndrome	605282
363409	Fetal akinesia-cerebral and retinal hemorrhage syndrome	615368
363412	Hypomyelination with brain stem and spinal cord involvement and leg spasticity	615281
363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	614831
363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	616204
363432	Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency	616204
363424	Multiple mitochondrial dysfunctions syndrome type 3	615330
363396	High myopia-sensorineural deafness syndrome	221200
363400	Severe neurodegenerative syndrome with lipodystrophy	615924
363623	Autosomal recessive limb-girdle muscular dystrophy type 2T	615352
363649	Mandibular hypoplasia-deafness-progeroid features-lipodystrophy syndrome	615381
363654	X-linked parkinsonism-spasticity syndrome	300911
363665	Acroosteolysis-keloid-like lesions-premature aging syndrome	601812
363540	Leukoencephalopathy with mild cerebellar ataxia and white matter edema	615651
363543	Autosomal recessive limb-girdle muscular dystrophy type 2R	615325
363543	Autosomal recessive limb-girdle muscular dystrophy type 2R	601419
363611	Intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome	615502
363504	Germ cell tumor of testis	273300
363494	Non-seminomatous germ cell tumor of testis	273300
363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	615328
363528	Intellectual disability-strabismus syndrome	615286
363444	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	613680
363454	BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy	615290
363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy	158600
363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy	615290
363483	Testicular teratoma	273300
357175	Short ulna-dysmorphism-hypotonia-intellectual disability syndrome	615162
357329	Combined immunodeficiency due to IL21R deficiency	615207
357332	Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome	615170
357237	Severe combined immunodeficiency due to CARD11 deficiency	615206
356978	D,L-2-hydroxyglutaric aciduria	615182
356961	SLC35A2-CDG	300896
357008	Hemolytic uremic syndrome with DGKE deficiency	615008
357001	19p13.13 microdeletion syndrome	613638
356996	ANK3-related intellectual disability-sleep disturbance syndrome	615493
357043	Amyotrophic lateral sclerosis type 4	602433
357034	Non-hereditary retinoblastoma	180200
357027	Hereditary retinoblastoma	180200
357074	Autosomal recessive cutis laxa type 2, classic type	219200
357074	Autosomal recessive cutis laxa type 2, classic type	617403
357074	Autosomal recessive cutis laxa type 2, classic type	617402
357064	Autosomal recessive cutis laxa type 2B	612940
357058	Autosomal recessive cutis laxa type 2A	219200
357058	Autosomal recessive cutis laxa type 2A	278250
357158	Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome	602562
352654	Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome	615491
352662	Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	615225
352657	Hereditary benign intraepithelial dyskeratosis	127600
352649	Brain dopamine-serotonin vesicular transport disease	618049
352596	Progressive myoclonic epilepsy with dystonia	615338
352577	Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	615485
352582	Familial infantile myoclonic epilepsy	605021
352731	Oculocutaneous albinism type 1	203100
352731	Oculocutaneous albinism type 1	606952
352737	Temperature-sensitive oculocutaneous albinism type 1	606952
352709	CLN13 disease	615362
352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome	615139
352718	Progressive retinal dystrophy due to retinol transport defect	615147
352670	Autosomal dominant intermediate Charcot-Marie-Tooth disease type F	615185
352675	X-linked Charcot-Marie-Tooth disease type 6	300905
352682	Cobblestone lissencephaly without muscular or ocular involvement	615191
353277	Rubinstein-Taybi syndrome due to CREBBP mutations	180849
353220	Familial primary localized cutaneous amyloidosis	105250
353220	Familial primary localized cutaneous amyloidosis	613955
353217	Epileptic encephalopathy with global cerebral demyelination	612949
352745	Oculocutaneous albinism type 7	615179
352740	Ocular albinism with congenital sensorineural deafness	103470
353320	Pyruvate carboxylase deficiency, benign type	266150
353327	Congenital myasthenic syndromes with glycosylation defect	610542
353327	Congenital myasthenic syndromes with glycosylation defect	614750
353327	Congenital myasthenic syndromes with glycosylation defect	616227
353327	Congenital myasthenic syndromes with glycosylation defect	616228
353308	Pyruvate carboxylase deficiency, infantile type	266150
353314	Pyruvate carboxylase deficiency, severe neonatal type	266150
353298	Roifman syndrome	300258
353298	Roifman syndrome	616651
353281	Rubinstein-Taybi syndrome due to 16p13.3 microdeletion	610543
353284	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	613684
352403	Spectrin-associated autosomal recessive cerebellar ataxia	615386
352333	Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome	614457
352328	MEGDEL syndrome	614739
352447	Progressive external ophthalmoplegia-myopathy-emaciation syndrome	615084
352563	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	615395
352479	Autosomal recessive limb-girdle muscular dystrophy type 2U	616052
352470	DNA2-related mitochondrial DNA deletion syndrome	615156
352490	Autism spectrum disorder due to AUTS2 deficiency	615834
294415	Renal-hepatic-pancreatic dysplasia	208540
294415	Renal-hepatic-pancreatic dysplasia	615415
294016	Microcephaly-capillary malformation syndrome	614261
294023	Neonatal inflammatory skin and bowel disease	614328
294023	Neonatal inflammatory skin and bowel disease	616069
293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy	240900
293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	615577
293958	Hypertelorism-preauricular sinus-punctual pits-deafness syndrome	614187
293955	Childhood encephalopathy due to thiamine pyrophosphokinase deficiency	614458
293939	Distal Xq28 microduplication syndrome	300815
293936	EDICT syndrome	614303
293925	Lethal occipital encephalocele-skeletal dysplasia syndrome	614416
293910	Familial isolated arrhythmogenic ventricular dysplasia, right dominant form	610193
293910	Familial isolated arrhythmogenic ventricular dysplasia, right dominant form	107970
293899	Familial isolated arrhythmogenic ventricular dysplasia, biventricular form	107970
293899	Familial isolated arrhythmogenic ventricular dysplasia, biventricular form	610193
293888	Familial isolated arrhythmogenic ventricular dysplasia, left dominant form	107970
293888	Familial isolated arrhythmogenic ventricular dysplasia, left dominant form	610193
293864	Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome	615710
293848	Frontotemporal dementia, right temporal atrophy variant	600274
293843	3MC syndrome	248340
293843	3MC syndrome	257920
293843	3MC syndrome	265050
293822	MITF-related melanoma and renal cell carcinoma predisposition syndrome	614456
293825	Congenital dyserythropoietic anemia type IV	613673
293725	Blepharophimosis-intellectual disability syndrome, Verloes type	604314
293707	Blepharophimosis-intellectual disability syndrome, MKB type	300895
293633	PYCR1-related De Barsy syndrome	614438
295016	Camptodactyly of fingers	114200
295000	Constriction rings syndrome	217100
289891	Hypermethioninemia due to glycine N-methyltransferase deficiency	606664
289863	Atypical glycine encephalopathy	617301
289863	Atypical glycine encephalopathy	605899
289916	Vitamin B12-unresponsive methylmalonic acidemia type mut0	251000
289857	Neonatal glycine encephalopathy	605899
289860	Infantile glycine encephalopathy	605899
289846	Glutathione synthetase deficiency with 5-oxoprolinuria	266130
289849	Glutathione synthetase deficiency without 5-oxoprolinuria	231900
289560	Mitochondrial membrane protein-associated neurodegeneration	614298
289553	Dysmorphism-conductive hearing loss-heart defect syndrome	615102
289539	BAP1-related tumor predisposition syndrome	614327
289601	Hereditary arterial and articular multiple calcification syndrome	211800
289586	Exfoliative ichthyosis	607936
289586	Exfoliative ichthyosis	617115
293381	Epithelial recurrent erosion dystrophy	122400
293603	Congenital hereditary endothelial dystrophy type II	217700
293621	X-linked endothelial corneal dystrophy	300779
811	Shwachman-Diamond syndrome	260400
811	Shwachman-Diamond syndrome	617941
293150	Familial clubfoot due to PITX1 point mutation	119800
741	Familial mitral valve prolapse	157700
741	Familial mitral valve prolapse	607829
741	Familial mitral valve prolapse	610840
293144	Familial clubfoot due to 5q31 microdeletion	119800
293168	Infantile-onset ascending hereditary spastic paralysis	607225
293165	Skin fragility-woolly hair-palmoplantar keratoderma syndrome	607655
428	Autosomal dominant hypocalcemia	601198
428	Autosomal dominant hypocalcemia	615361
293181	Malignant migrating partial seizures of infancy	613722
293181	Malignant migrating partial seizures of infancy	614959
293181	Malignant migrating partial seizures of infancy	615338
293181	Malignant migrating partial seizures of infancy	616645
393	46,XX testicular disorder of sex development	278850
393	46,XX testicular disorder of sex development	300833
393	46,XX testicular disorder of sex development	400045
2394	Pyruvate dehydrogenase E3 deficiency	246900
2356	Arachnoid cyst	182990
2356	Arachnoid cyst	207790
