"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"D013585"	"C0410574"	"Synovial Hypertrophy"
"D013586"	"C0039106"	"Pigmented villonodular synovitis"
"D013554"	"C0039007"	"Swine Erysipelas"
"D013555"	"C0039010"	"Swine Vesicular Disease"
"D013553"	"C0039006"	"Swine Diseases"
"D013568"	"C0039058"	"Pathological Conditions, Signs and Symptoms"
"D050488"	"C0265649"	"Metatarsus primus varus, congenital"
"D050488"	"C0546297"	"Hallux Varus"
"D013530"	"C0038941"	"Surgical Wound Infection"
"D050489"	"C0263957"	"Bunion, Tailor's"
"D013547"	"C0038994"	"Sweating, Gustatory"
"D013547"	"C0162473"	"Auriculotemporal Syndrome"
"D013540"	"C0038981"	"Swayback"
"D050497"	"C0595939"	"Stillbirth"
"D013543"	"C0038986"	"Sweat Gland Diseases"
"D013544"	"C0038987"	"Sweat Gland Neoplasms"
"D013529"	"C0038940"	"Surgical Wound Dehiscence"
"D001523"	"C0004930"	"Behavior Disorders"
"D001523"	"C0004936"	"Mental disorders"
"D001523"	"C0376338"	"Diagnosis, Psychiatric"
"D001523"	"C4046029"	"Mental Disorders, Severe"
"D001528"	"C0004943"	"Behcet Syndrome"
"D001506"	"C0004903"	"Beckwith-Wiedemann Syndrome"
"D062625"	"C0334317"	"Cystadenofibroma"
"D062625"	"C3494346"	"Borderline Clear Cell Adenofibroma"
"D062625"	"C3494347"	"Benign Clear Cell Adenofibroma"
"D011052"	"C0032372"	"Poliomyelitis, Bulbar"
"D011051"	"C0032371"	"Poliomyelitis"
"D011051"	"C0751445"	"Encephalitis, Polio"
"D011051"	"C0751446"	"Poliomyelitis, Nonpoliovirus"
"D011051"	"C0751447"	"Poliomyelitis, Preparalytic"
"D011051"	"C1527258"	"Infantile paralysis"
"D011038"	"C0032339"	"Rothmund-Thomson syndrome"
"D011030"	"C0032326"	"Pneumothorax"
"D011030"	"C0149781"	"Spontaneous pneumothorax"
"D011030"	"C0264558"	"Tension Pneumothorax"
"D011041"	"C0032343"	"Poisoning"
"D011040"	"C0032342"	"Dermatitis, Toxicodendron"
"D011040"	"C0162451"	"Poison Ivy Dermatitis"
"D011045"	"C0032357"	"Poland Syndrome"
"D011016"	"C0032291"	"Bovine atypical interstitial pneumonia"
"D011016"	"C0085747"	"Bovine Pulmonary Adenomatosis"
"D011015"	"C0032290"	"Aspiration Pneumonia"
"D011015"	"C0085740"	"Mendelson Syndrome"
"D011018"	"C0155862"	"Streptococcal pneumonia"
"D011017"	"C0032298"	"Pneumonia, Lipid"
"D011019"	"C0032302"	"Mycoplasma pneumonia"
"D011019"	"C3824874"	"Mycoplasma pneumoniae Infection"
"D011019"	"C4505422"	"Mycoplasma ovipneumoniae Infection"
"D011019"	"C4505423"	"Mycoplasma dispar Infection"
"D011014"	"C0032285"	"Pneumonia"
"D011014"	"C0032300"	"Lobar Pneumonia"
"D011014"	"C0887898"	"Experimental Lung Inflammation"
"D011014"	"C3714636"	"Pneumonitis"
"D011027"	"C0032320"	"Pneumoperitoneum"
"D011026"	"C0032319"	"Pneumopericardium"
"D013683"	"C0039445"	"Hereditary hemorrhagic telangiectasia"
"D013683"	"C4551861"	"Telangiectasia, Hereditary Hemorrhagic, Type 1"
"D011021"	"C0032306"	"Pneumonia, Progressive Interstitial, of Sheep"
"D011020"	"C1535939"	"Pneumocystis jiroveci pneumonia"
"D011023"	"C0032308"	"Staphylococcal Pneumonia"
"D011023"	"C0857862"	"Staphylococcus Aureus Pneumonia"
"D011022"	"C0032307"	"Pneumonia, Rickettsial"
"D013684"	"C0039446"	"Telangiectasis"
"D013684"	"C1138421"	"Spider Veins"
"D011024"	"C0032310"	"Pneumonia, Viral"
"D013651"	"C0039338"	"Taste Disorders"
"D013651"	"C0234297"	"Taste Disorder, Primary"
"D013651"	"C0234298"	"Taste Disorder, Primary, Sweet"
"D013651"	"C0234299"	"Taste Disorder, Primary, Salt"
"D013651"	"C0234300"	"Taste Disorder, Primary, Bitter"
"D013651"	"C0234302"	"Taste Disorder, Anterior Tongue"
"D013651"	"C0234303"	"Taste Disorder, Secondary"
"D013651"	"C0234304"	"Taste Disorder, Secondary, Sweet"
"D013651"	"C0234305"	"Taste Disorder, Secondary, Salt"
"D013651"	"C0234306"	"Taste Disorder, Secondary, Bitter"
"D013651"	"C0234319"	"Taste Disorder, Posterior Tongue"
"D013651"	"C0240327"	"Taste, Metallic"
"D011004"	"C0032249"	"Plummer-Vinson Syndrome"
"D011007"	"C0032268"	"Pneumocephalus"
"D011007"	"C0238376"	"Pneumocephalus, Traumatic"
"D011007"	"C0349609"	"Pneumocephalus, Tension"
"D011007"	"C0751443"	"Pneumocephalus, Epidural"
"D011007"	"C0751444"	"Pressure Pneumocephalus"
"D011006"	"C0032266"	"Pneumatosis Cystoides Intestinalis"
"D011009"	"C0004681"	"Bagassosis"
"D011009"	"C0032273"	"Pneumoconiosis"
"D011008"	"C0032269"	"Pneumococcal Infections"
"D013661"	"C0039373"	"Tay-Sachs Disease"
"D013661"	"C0282220"	"Amaurotic Familial Idiocy"
"D013661"	"C1848922"	"Hexosaminidase alpha-Subunit Deficiency (Variant B)"
"D011001"	"C0032241"	"Pleuropneumonia"
"D011000"	"C0032238"	"Pleurodynia, Epidemic"
"D011002"	"C0032243"	"Pleuropneumonia, Contagious"
"D001657"	"C0005416"	"Biliary Dyskinesia"
"D001657"	"C1449631"	"Gallbladder Dyskinesia"
"D001656"	"C0005411"	"Biliary Atresia"
"D001656"	"C1855284"	"Intrahepatic biliary atresia"
"D001656"	"C3489571"	"Familial Extrahepatic Biliary Atresia"
"D001656"	"C3489572"	"Idiopathic Extrahepatic Biliary Atresia"
"D001656"	"C4520983"	"Congenital atresia of extrahepatic bile duct"
"D001655"	"C0005403"	"Bile Reflux"
"D001658"	"C0005417"	"Biliary Fistula"
"D001651"	"C0005398"	"Cholestasis, Extrahepatic"
"D001650"	"C0005396"	"Bile Duct Neoplasms"
"D001650"	"C0740277"	"Bile duct carcinoma"
"D013631"	"C0039292"	"Tangier Disease"
"D013631"	"C0751544"	"Tangier Disease Neuropathy"
"D001660"	"C0005424"	"Biliary Tract Diseases"
"D001661"	"C0005426"	"Biliary Tract Neoplasm"
"D001661"	"C0750952"	"Biliary Tract Cancer"
"D013641"	"C0039319"	"Tarsal Tunnel Syndrome"
"D001630"	"C0005332"	"Bezoars"
"D001630"	"C1321580"	"Trichobezoar disorder"
"D013613"	"C0039235"	"Tachycardia, Ectopic Junctional"
"D013614"	"C0039236"	"Tachycardia, Paroxysmal"
"D013614"	"C0242513"	"Paroxysmal Reciprocal Tachycardia"
"D013611"	"C0039232"	"Tachycardia, Atrioventricular Nodal Reentry"
"D013612"	"C0039234"	"Tachycardia, Ectopic Atrial"
"D013617"	"C0039240"	"Supraventricular tachycardia"
"D013615"	"C0039238"	"Tachycardia, Sinoatrial Nodal Reentry"
"D013616"	"C0039239"	"Sinus Tachycardia"
"D013610"	"C0039231"	"Tachycardia"
"D013610"	"C0080203"	"Tachyarrhythmia"
"D001649"	"C0005395"	"Bile Duct Diseases"
"D013625"	"C0003510"	"Aortitis Syndrome"
"D013625"	"C0039263"	"Takayasu Arteritis"
"D013622"	"C0039254"	"Teniasis"
"D013606"	"C0039223"	"Tabes Dorsalis"
"D013606"	"C0751542"	"Spinal Meningovascular Syphilis"
"D013606"	"C0751543"	"Locomotor Ataxia"
"D001602"	"C0005122"	"Beriberi"
"D001606"	"C0005129"	"Bernard-Soulier Syndrome"
"D001606"	"C2713537"	"Deficiency of Platelet Glycoprotein 1b"
"D001607"	"C0005138"	"Berylliosis"
"D001607"	"C2350873"	"Beryllium Disease"
"D050723"	"C0016658"	"Fracture"
"D050723"	"C0332712"	"Fracture, spiral"
"D050724"	"C1564560"	"Fractures, Cartilage"
"D050738"	"C1564568"	"Mesomycetozoea Infections"
"D062706"	"C3494358"	"Prodromal Symptoms"
"D062706"	"C3494359"	"Prodromal States"
"D062706"	"C3494360"	"Prodromal Period"
"D062706"	"C3494361"	"Prodromal Stage"
"D011081"	"C0032453"	"Polychondritis, Relapsing"
"D011085"	"C0032460"	"Polycystic Ovary Syndrome"
"D011085"	"C1136382"	"Sclerocystic Ovaries"
"D011087"	"C0032463"	"Polycythemia Vera"
"D011086"	"C0032461"	"Polycythemia"
"D011086"	"C1527405"	"Erythrocytosis"
"D011180"	"C0001525"	"Adipocere"
"D011180"	"C0002044"	"Algor Mortis"
"D011180"	"C0010390"	"Cruor"
"D011180"	"C0023915"	"Livor Mortis"
"D011180"	"C0032780"	"Postmortem Changes"
"D011178"	"C0032763"	"Postgastrectomy Syndromes"
"D011191"	"C0032827"	"Potassium Deficiency"
"D011183"	"C0032787"	"Postoperative Complications"
"D011186"	"C0032807"	"Postphlebitic Syndrome"
"D011186"	"C0032808"	"Postphlebitic Ulcer"
"D011185"	"C0032760"	"Postcommissurotomy Syndrome"
"D011185"	"C0032805"	"Postpericardiotomy Syndrome"
"D011151"	"C0032650"	"Popliteal Cyst"
"D011164"	"C0032708"	"Disorders of Porphyrin Metabolism"
"D059041"	"C0265529"	"Plagiocephaly"
"D013798"	"C0039747"	"Thecoma"
"D013796"	"C0039743"	"Thanatophoric Dysplasia"
"D062685"	"C0259771"	"Steatocystoma multiplex"
"D062688"	"C0276264"	"Buschke-Lowenstein Tumor"
"D062689"	"C0334475"	"Lipoblastomatosis"
"D062689"	"C1260965"	"Lipoblastoma"
"D011141"	"C0032617"	"Polyuria"
"D011146"	"C0032633"	"Vesicular eczema of hands and/or feet"
"D001791"	"C0005818"	"Blood Platelet Disorders"
"D001796"	"C0005830"	"Blood Protein Disorders"
"D011115"	"C0152025"	"Polyneuropathy"
"D011115"	"C0271683"	"Polyneuropathy, Motor"
"D011115"	"C0393851"	"Polyneuropathy, Critical Illness"
"D011115"	"C0751448"	"Polyneuropathy, Familial"
"D011115"	"C0751449"	"Acquired Polyneuropathy"
"D060048"	"C0149887"	"Slipped Capital Femoral Epiphyses"
"D060048"	"C3178898"	"Bilateral Slipped Capital Femoral Epiphyses"
"D060048"	"C3178899"	"Unilateral Slipped Capital Femoral Epiphyses"
"D013771"	"C0039685"	"Tetralogy of Fallot"
"D011111"	"C0032533"	"Polymyalgia Rheumatica"
"D011111"	"C1527406"	"Rhizomelic pseudopolyarthritis"
"D013789"	"C0039730"	"Thalassemia"
"D011125"	"C0032580"	"Adenomatous Polyposis Coli"
"D011125"	"C2713442"	"Polyposis, Adenomatous Intestinal"
"D011125"	"C2713443"	"Familial Intestinal Polyposis"
"D011128"	"C0032586"	"Polyradiculopathy"
"D011128"	"C0271676"	"Polyradiculopathy, Abdominal"
"D011128"	"C0936251"	"Polyradiculitis"
"D011127"	"C0032584"	"polyps"
"D011129"	"C0032587"	"Polyradiculoneuropathy"
"D011129"	"C0751452"	"Autoimmune Demyelinating Disease, Peripheral"
"D011129"	"C0936254"	"Polyradiculoneuritis"
"D060051"	"C0521168"	"Occupational Injuries"
"D060050"	"C0340288"	"Stable angina"
"D013786"	"C0039726"	"Thalamic Diseases"
"D013786"	"C0221057"	"Dejerine-Roussy Syndrome"
"D011123"	"C0032578"	"Polyploidy"
"D011123"	"C1257913"	"Polyploid Cell"
"D001778"	"C0005779"	"Blood Coagulation Disorders"
"D001753"	"C0005700"	"Blast Injuries"
"D001759"	"C0005716"	"Blastomycosis"
"D001759"	"C0005717"	"Gilchrist Disease"
"D001752"	"C0005699"	"Blast Phase"
"D001750"	"C0005697"	"Neurogenic Urinary Bladder"
"D001750"	"C0149622"	"Neurogenic Urinary Bladder, Atonic"
"D001750"	"C0392115"	"Neurogenic Urinary Bladder, Uninhibited"
"D001750"	"C0750953"	"Urinary Bladder Neurogenesis"
"D001750"	"C0750955"	"Neurogenic Urinary Bladder, Spastic"
"D013734"	"C0039585"	"Androgen-Insensitivity Syndrome"
"D013734"	"C0268301"	"Reifenstein Syndrome"
"D013734"	"C0936016"	"Testicular Feminization"
"D013734"	"C2713546"	"Androgen Receptor Deficiency"
"D013733"	"C0039584"	"Testicular Diseases"
"D013736"	"C0039590"	"Testicular Neoplasms"
"D013736"	"C0153594"	"Malignant neoplasm of testis"
"D013736"	"C1720811"	"Tumor of Rete Testis"
"D060085"	"C0275524"	"Coinfection"
"D060085"	"C0442886"	"Secondary Infections"
"D001766"	"C0155003"	"Blindness, Transient"
"D001766"	"C0221473"	"Blindness, Hysterical"
"D001766"	"C0271215"	"Blindness, Legal"
"D001766"	"C0339730"	"Blindness, Acquired"
"D001766"	"C0376288"	"Amaurosis"
"D001766"	"C0456909"	"Blindness"
"D001766"	"C0750958"	"Blindness, Monocular"
"D001766"	"C1879328"	"Blindness both eyes NOS (disorder)"
"D001765"	"C0005750"	"Blind Loop Syndrome"
"D001764"	"C0005747"	"Blepharospasm"
"D001768"	"C0005758"	"Bulla"
"D001763"	"C0005745"	"Blepharoptosis"
"D001762"	"C0005741"	"Blepharitis"
"D013746"	"C0037768"	"Spasmophilia"
"D013746"	"C0039621"	"Tetany"
"D013746"	"C0270224"	"Tetany, Neonatal"
"D013746"	"C0917812"	"Tetanilla"
"D013742"	"C0039614"	"Tetanus"
"D001734"	"C0005660"	"Human Bite"
"D001733"	"C0005658"	"bite injury"
"D001733"	"C0005659"	"Bites and Stings"
"D001733"	"C0038340"	"Sting Injury"
"D013716"	"C0039516"	"Tennis Elbow"
"D013717"	"C0039520"	"Tenosynovitis"
"D001745"	"C0005686"	"Urinary Bladder Diseases"
"D001744"	"C0005683"	"Urinary Bladder Calculi (disorder)"
"D001742"	"C0005681"	"Blackwater Fever"
"D001749"	"C0005684"	"Malignant neoplasm of urinary bladder"
"D001749"	"C0005695"	"Bladder Neoplasm"
"D001748"	"C0005694"	"Bladder neck obstruction"
"D001747"	"C0005690"	"Urinary Bladder Fistula"
"D001746"	"C0005689"	"Bladder Exstrophy"
"D013724"	"C0039538"	"Teratoma"
"D013724"	"C0334520"	"Teratoma, Malignant"
"D013724"	"C1879828"	"Benign Teratoma"
"D001716"	"C0005592"	"Bird Fancier's Lung"
"D001716"	"C0031903"	"Pigeon Breeder's Lung"
"D001716"	"C0085931"	"Budgerigar Fancier's Lung"
"D001715"	"C0005591"	"Bird Diseases"
"D001714"	"C0005586"	"Bipolar Disorder"
"D001714"	"C0005587"	"Depression, Bipolar"
"D001714"	"C0024713"	"Manic Disorder"
"D001714"	"C0338831"	"Manic"
"D001720"	"C0005604"	"Birth Injuries"
"D001724"	"C0005612"	"Birth Weight"
"D013708"	"C0039504"	"Tendon Injuries"
"D013700"	"C0039483"	"Giant Cell Arteritis"
"D013700"	"C0751545"	"Giant Cell Aortic Arteritis"
"D013700"	"C0751547"	"Juvenile Temporal Arteritis"
"D013700"	"C1956390"	"Cranial Arteritis"
"D013700"	"C1956391"	"Temporal Arteritis"
"D013705"	"C0039494"	"Temporomandibular Joint Disorders"
"D013706"	"C0039496"	"Temporomandibular Joint Dysfunction Syndrome"
"D030361"	"C0343641"	"Human papilloma virus infection"
"D017380"	"C0162770"	"Right Ventricular Hypertrophy"
"D054364"	"C1266119"	"Solitary fibrous tumor"
"D054363"	"C0334511"	"Pleural Solitary Fibrous Tumor"
"D017379"	"C0149721"	"Left Ventricular Hypertrophy"
"D030341"	"C0969753"	"Nidovirales Infections"
"D030342"	"C0019247"	"Hereditary Diseases"
"D030342"	"C0037176"	"Single-Gene Defects"
"D030342"	"C0950123"	"Genetic Diseases, Inborn"
"D005383"	"C0016124"	"Finger Injuries"
"D017359"	"C0162739"	"HELLP Syndrome"
"D005393"	"C0016154"	"Fish Diseases"
"D054391"	"C0392788"	"Nasal Type Extranodal NK/T-Cell Lymphoma"
"D054391"	"C1955906"	"Lymphoma, Extranodal NK-T-Cell"
"D005391"	"C0003824"	"Arson"
"D005391"	"C0016142"	"Firesetting Behavior"
"D030321"	"C0950121"	"Denys-Drash Syndrome"
"D005358"	"C0016064"	"Fibrous Dysplasia, Monostotic"
"D005357"	"C0016063"	"Osteitis Fibrosa Disseminata"
"D005357"	"C4704884"	"Fibrocystic Dysplasia of Bone"
"D005357"	"C4704885"	"Fibrocartilaginous Dysplasia of Bone"
"D005359"	"C0016065"	"Polyostotic fibrous dysplasia"
"D005359"	"C0242292"	"McCune-Albright Syndrome"
"D005354"	"C0016057"	"Fibrosarcoma"
"D005356"	"C0016053"	"Fibromyalgia"
"D005356"	"C0751152"	"Fibromyalgia, Primary"
"D005356"	"C0751153"	"Fibromyalgia, Secondary"
"D005355"	"C0016059"	"Fibrosis"
"D005355"	"C1623038"	"Cirrhosis"
"D005368"	"C0013755"	"Elaeophoriasis"
"D005368"	"C0016085"	"Filariasis"
"D005335"	"C0015970"	"Fever of Unknown Origin"
"D005331"	"C0015959"	"Fetomaternal Transfusion"
"D005334"	"C0015967"	"Fever"
"D019973"	"C0236664"	"Alcohol-Related Disorders"
"D020966"	"C0264122"	"Atrophy, Disuse"
"D020966"	"C0520719"	"Spinopontine Atrophy"
"D020966"	"C0752352"	"Muscular Disorders, Atrophic"
"D020964"	"C0012684"	"Blastocyst Disintegration"
"D020964"	"C0013937"	"Embryo Resorption"
"D020964"	"C0752350"	"Embryo Death"
"D020964"	"C0752351"	"Embryo Loss"
"D020964"	"C1136082"	"Embryo Disintegration"
"D005348"	"C0016034"	"Breast Fibrocystic Disease"
"D005348"	"C0085750"	"Adenosis of Breast"
"D005348"	"C0205765"	"Chronic Cystic Mastitis"
"D005348"	"C1527375"	"Cystic Breast Disease"
"D020961"	"C0752347"	"Lewy Body Disease"
"D005350"	"C0016045"	"fibroma"
"D005350"	"C0016048"	"Fibromatosis"
"D005350"	"C0205766"	"Myxofibroma"
"D005352"	"C0016052"	"Fibromuscular Dysplasia"
"D005351"	"C0016049"	"Fibromatosis, Gingival"
"D020969"	"C0752357"	"Disease Attributes"
"D020968"	"C0007862"	"Cervico-Brachial Neuralgia"
"D020968"	"C0085920"	"Brachial Neuralgia"
"D020968"	"C0221759"	"Brachial Plexus Neuritis"
"D020968"	"C1510479"	"Neuralgic Amyotrophy"
"D020968"	"C1834304"	"AMYOTROPHY, HEREDITARY NEURALGIC"
"D020967"	"C0221055"	"Paramyotonia Congenita (disorder)"
"D020967"	"C0553604"	"Myotonic Disorders"
"D020967"	"C0752355"	"Myotonia Fluctuans (disorder)"
"D020967"	"C1868619"	"Paramyotonia Congenita Without Cold Paralysis"
"D019960"	"C0013895"	"Elimination Disorders"
"D005317"	"C0015934"	"Fetal Growth Retardation"
"D007979"	"C0023569"	"Levocardia"
"D020955"	"C0270733"	"Striatonigral Degeneration"
"D005313"	"C0015927"	"Fetal Death"
"D005313"	"C2718076"	"Fetal Mummification"
"D005316"	"C0015930"	"Fetal Distress"
"D020953"	"C0752341"	"Aspergillosis, Nervous System Invasive"
"D020953"	"C0752342"	"Neuroaspergillosis"
"D005315"	"C0013949"	"Embryopathies"
"D005315"	"C0015929"	"Fetal Diseases"
"D007973"	"C0023533"	"Leukorrhea"
"D007971"	"C0023531"	"Leukoplakia"
"D007971"	"C1704317"	"Leukokeratosis"
"D005311"	"C0015924"	"Fetal Anoxia"
"D005311"	"C0349489"	"Fetal Hypoxia"
"D007972"	"C0023532"	"Leukoplakia, Oral"
"D019959"	"C0154575"	"Rumination Disorders"
"D019959"	"C0525042"	"Feeding and Eating Disorders of Childhood"
"D019958"	"C0012734"	"Disruptive Behavior Disorder"
"D019958"	"C0029121"	"Oppositional Defiant Disorder"
"D019958"	"C0236964"	"Attention Deficit and Disruptive Behavior Disorders"
"D019955"	"C0149654"	"Conduct Disorder"
"D019954"	"C0525041"	"Neurobehavioral Manifestations"
"D019957"	"C0011757"	"Developmental Coordination Disorder"
"D019957"	"C0026613"	"Motor Skills Disorders"
"D019956"	"C0005899"	"Body Rocking"
"D019956"	"C0018672"	"Head Banging"
"D019956"	"C0038273"	"Stereotypic Movement Disorder"
"D019970"	"C0009171"	"Cocaine Abuse"
"D019970"	"C0236736"	"Cocaine-Related Disorders"
"D019970"	"C0600427"	"Cocaine Dependence"
"D005329"	"C0015957"	"Fetishism (Psychiatric)"
"D020943"	"C0752329"	"AIDS-Associated Cerebral Aneurysmal Arteriopathy"
"D020943"	"C0752330"	"AIDS Arteritis, Central Nervous System"
"D020943"	"C0752331"	"HIV-Associated Vasculitis of the Central Nervous System"
"D005327"	"C0015951"	"Fetal Resorption"
"D020941"	"C0158982"	"Neonatal Myasthenia Gravis"
"D020941"	"C0393941"	"Persistent neonatal myasthenia gravis"
"D020941"	"C0495465"	"Myasthenia Gravis, Neonatal, Transient"
"D020941"	"C0752327"	"Antenatal Myasthenia Gravis"
"D007984"	"C0023601"	"Leydig Cell Tumor"
"D005320"	"C0015938"	"Fetal Macrosomia"
"D005322"	"C0015944"	"Fetal Membranes, Premature Rupture"
"D005322"	"C1566302"	"Preterm Premature Rupture of Fetal Membranes"
"D005330"	"C2909036"	"Fetus-to-fetus placental transfusion syndrome"
"D019969"	"C0236733"	"Amphetamine-Related Disorders"
"D019969"	"C0236804"	"Amphetamine Addiction"
"D019969"	"C0236807"	"Amphetamine Abuse"
"D020945"	"C0752332"	"Lupus Vasculitis, Central Nervous System"
"D020945"	"C0752334"	"Lupus Meningoencephalitis"
"D020945"	"C0752335"	"Neuropsychiatric Systemic Lupus Erythematosus"
"D019966"	"C0013146"	"Drug abuse"
"D019966"	"C0013170"	"Drug habituation"
"D019966"	"C0013222"	"Drug Use Disorders"
"D019966"	"C0029231"	"Organic Mental Disorders, Substance-Induced"
"D019966"	"C0038580"	"Substance Dependence"
"D019966"	"C0038586"	"Substance Use Disorders"
"D019966"	"C0236969"	"Substance-Related Disorders"
"D019966"	"C0740858"	"Substance abuse problem"
"D019966"	"C1510472"	"Drug Dependence"
"D019966"	"C4316881"	"Prescription Drug Abuse"
"D019965"	"C0022492"	"Kandinsky Syndrome"
"D019965"	"C0028313"	"Organic Brain Syndrome, Nonpsychotic"
"D019965"	"C0029227"	"Delirium, Dementia, Amnestic, Cognitive Disorders"
"D019965"	"C0029230"	"Organic Mental Disorders, Psychotic"
"D019965"	"C0033943"	"Psychoses, Traumatic"
"D019965"	"C4041080"	"Neurocognitive Disorders"
"D019968"	"C0525047"	"Sexual and Gender Disorders"
"D019967"	"C0525046"	"Schizophrenia Spectrum and Other Psychotic Disorders"
"D019962"	"C0525043"	"Reactive Attachment Disorder"
"D019964"	"C0525045"	"Mood Disorders"
"D007955"	"C0023501"	"Leukemoid Reaction"
"D007953"	"C0023488"	"Leukemia, Radiation-Induced"
"D007951"	"C0023466"	"Leukemia, Monocytic, Chronic"
"D007951"	"C0023470"	"Myeloid Leukemia"
"D007952"	"C0023484"	"Leukemia, Plasma Cell"
"D020938"	"C0016399"	"Epilepsy, Partial, Motor"
"D020938"	"C0422846"	"Versive Seizures"
"D020938"	"C0752323"	"Focal Clonic Seizures"
"D020938"	"C0752324"	"Focal Tonic Seizures"
"D020938"	"C0752325"	"Hemimotor Seizure Disorder"
"D020937"	"C0270831"	"Seizures, Simple Partial, Special Sensory Symptoms"
"D020937"	"C0278188"	"Visual partial seizure"
"D020937"	"C0278191"	"Olfactory Partial Seizure"
"D020937"	"C0278192"	"Gustatory Partial Seizure"
"D020937"	"C0278194"	"Vertiginous Partial Seizure"
"D020937"	"C0541939"	"Sensory Epilepsy"
"D020937"	"C0544645"	"Focal Sensory Seizure"
"D020937"	"C0752322"	"Epilepsy, Partial, Sensory"
"D020936"	"C0220669"	"Familial benign neonatal epilepsy"
"D020936"	"C0270851"	"Benign neonatal epilepsy"
"D020936"	"C0393693"	"Benign Neonatal Epilepsy, Nonfamilial"
"D020936"	"C1843140"	"SEIZURES, BENIGN FAMILIAL INFANTILE, 3"
"D020936"	"C4551769"	"Convulsions, Benign Familial Infantile, 1"
"D007968"	"C0023524"	"Leukoencephalopathy, Progressive Multifocal"
"D007969"	"C0023529"	"Leukomalacia, Periventricular"
"D007969"	"C0452203"	"Neonatal Cerebral Leukomalacia"
"D007969"	"C0751280"	"Cystic Periventricular Leukomalacia"
"D007966"	"C0023522"	"Leukodystrophy, Metachromatic"
"D007966"	"C0751276"	"Metachromatic leukodystrophy, juvenile type"
"D007966"	"C0751278"	"Metachromatic Leukodystrophy, Infant"
"D007966"	"C0751279"	"Metachromatic Leukodystrophy, Adult-Type (disorder)"
"D007966"	"C2713319"	"Arylsulfatase A Deficiency"
"D020922"	"C0028250"	"Nocturnal Leg Cramps"
"D020922"	"C0456512"	"Sleep Starts"
"D020922"	"C0542313"	"Sleep Talking"
"D020922"	"C0752297"	"Nocturnal Sleep Head Banging"
"D020922"	"C0752298"	"Movement Disorders, Rhythmic Nocturnal"
"D020922"	"C0752299"	"Sleep Wake Transition Disorders"
"D020922"	"C0752300"	"Somnolescent Starts"
"D007967"	"C0023523"	"Oral leukoedema"
"D020921"	"C0752294"	"Sleep Arousal Disorders"
"D020921"	"C0752295"	"Confusional Arousals"
"D007964"	"C0023518"	"Leukocytosis"
"D007964"	"C0151857"	"Pleocytosis"
"D020920"	"C0700201"	"Dyssomnias"
"D020920"	"C0752288"	"Adjustment Sleep Disorder"
"D020920"	"C0752289"	"Environmental Sleep Disorder"
"D020920"	"C0752291"	"Limit-Setting Sleep Disorder"
"D020920"	"C0752292"	"Nocturnal Eating-Drinking Syndrome"
"D020920"	"C0752293"	"Sleep Disorders, Extrinsic"
"D007965"	"C0023521"	"Globoid cell leukodystrophy"
"D007965"	"C0268252"	"Late-Onset Globoid Cell Leukodystrophy"
"D007965"	"C0751273"	"Infantile Globoid Cell Leukodystrophy"
"D007960"	"C0023510"	"Leukocyte Disorders"
"D007970"	"C0023530"	"Leukopenia"
"D020925"	"C0178540"	"Cerebral Hypoxia-Ischemia"
"D020925"	"C0752304"	"Hypoxic-Ischemic Encephalopathy"
"D020925"	"C0752305"	"Anoxic-Ischemic Encephalopathy"
"D020925"	"C0752306"	"Anoxia-Ischemia, Brain"
"D020925"	"C0752307"	"Anoxia-Ischemia, Cerebral"
"D020925"	"C0752308"	"Hypoxia-Ischemia, Brain"
"D020924"	"C0752303"	"Urological Manifestations"
"D020923"	"C0393776"	"Sleep-Related Painful Erections"
"D020923"	"C0752301"	"REM Sleep Parasomnias"
"D020923"	"C0752302"	"REM Sleep-Related Sinus Arrest"
"D007939"	"C0023420"	"Leukemia L1210"
"D007938"	"C0023418"	"leukemia"
"D020919"	"C0752285"	"Hypersomnia, Post-Traumatic"
"D020919"	"C0752286"	"Sleep State Misperception"
"D020919"	"C0752287"	"Sleep Disorders, Intrinsic"
"D020918"	"C0458219"	"Complex Regional Pain Syndromes"
"D020915"	"C0349464"	"Wernicke-Korsakoff Syndrome"
"D020914"	"C0175709"	"Centronuclear myopathy"
"D020914"	"C0410203"	"X-linked centronuclear myopathy"
"D020914"	"C0410207"	"Tubular Aggregate Myopathy"
"D020914"	"C0546264"	"Congenital Fiber Type Disproportion"
"D020914"	"C0752282"	"Congenital Structural Myopathy"
"D020914"	"C1834558"	"Myopathy, Centronuclear, Autosomal Dominant"
"D020914"	"C3645536"	"Autosomal Recessive Centronuclear Myopathy"
"D020914"	"C3661489"	"Autosomal Dominant Myotubular Myopathy"
"D020914"	"C4551952"	"Myopathy, Centronuclear, 1"
"D007948"	"C0023465"	"Acute monocytic leukemia"
"D007946"	"C0023461"	"Leukemia, Mast-Cell"
"D007947"	"C0023462"	"Acute Megakaryocytic Leukemias"
"D007945"	"C0023448"	"Lymphoid leukemia"
"D007942"	"C0023441"	"Leukemia, Experimental"
"D007943"	"C0023443"	"Hairy Cell Leukemia"
"D007940"	"C0023421"	"Leukemia L5178"
"D007941"	"C0023429"	"Leukemia P388"
"D044904"	"C1257960"	"Mannosidase Deficiency Diseases"
"D044903"	"C2931832"	"Hyperinsulinemic hypoglycemia, familial, 1"
