id	name	missing_vocabulary	resource_id	resource_code	mapping_distance	similarity	score
D009798	Ocular Hypertension	ORPHANET	SNOMEDCT	4210003	2	0.8164965809277261	0.6582482904638631
D006528	Carcinoma, Hepatocellular	ORPHANET	SNOMEDCT	274902006	3	0.7071067811865475	0.5202200572599404
D004941	Esophagitis	ORPHANET	ICD10CM	K20	4	1.0	0.625
D004387	Dupuytren Contracture	ORPHANET	SNOMEDCT	203051006	3	0.8164965809277261	0.5749149571305298
D001919	Bradycardia	ORPHANET	SNOMEDCT	29894000	3	0.7071067811865475	0.5202200572599404
D008557	Melorheostosis	ORPHANET	ORPHANET	1879	3	0.7071067811865475	0.5202200572599404
D010874	Pinta	ORPHANET	SNOMEDCT	4669001	2	0.5773502691896258	0.5386751345948129
D006417	Hematuria	ORPHANET	ICD10CM	R31	2	1.0	0.75
D047688	Breast Cyst	ORPHANET	SNOMEDCT	266578003	4	0.8164965809277261	0.5332482904638631
D001024	Aortic Valve Stenosis	ORPHANET	SNOMEDCT	250978003	3	0.6666666666666666	0.5
D020436	Accessory Nerve Diseases	ORPHANET	SNOMEDCT	84759007	2	0.8164965809277261	0.6582482904638631
D001164	Arteriovenous Fistula	ORPHANET	SNOMEDCT	234144009	4	0.8164965809277261	0.5332482904638631
D007952	Leukemia, Plasma Cell	ORPHANET	SNOMEDCT	95210003	2	0.6666666666666666	0.5833333333333333
D007172	Erectile Dysfunction	ORPHANET	ICD10CM	N52.9	2	0.7071067811865475	0.6035533905932737
D003773	Dental Plaque	ORPHANET	SNOMEDCT	4522001	2	1.0	0.75
D015877	Miosis	ORPHANET	SNOMEDCT	419340001	3	0.7071067811865475	0.5202200572599404
D014890	Granulomatosis with Polyangiitis	ORPHANET	SNOMEDCT	232460001	4	0.8164965809277261	0.5332482904638631
D011697	Purpura, Thrombotic Thrombocytopenic	ORPHANET	SNOMEDCT	78129009	4	0.8660254037844387	0.5580127018922194
D008180	Lupus Erythematosus, Systemic	ORPHANET	OMIM	612254	2	0.7745966692414834	0.6372983346207417
D047928	Premature Birth	ORPHANET	SNOMEDCT	367494004	4	0.8164965809277261	0.5332482904638631
D019575	Blindness, Cortical	ORPHANET	ICD10CM	H47.61	4	1.0	0.625
D015434	Panniculitis	ORPHANET	SNOMEDCT	268012006	2	0.5773502691896258	0.5386751345948129
D010930	Plague	ORPHANET	ORPHANET	707	4	1.0	0.625
D005955	Glucosephosphate Dehydrogenase Deficiency	ORPHANET	SNOMEDCT	124134002	2	0.5773502691896258	0.5386751345948129
D013742	Tetanus	ORPHANET	SNOMEDCT	186378005	3	0.7071067811865475	0.5202200572599404
D000069836	Degloving Injuries	ORPHANET	SNOMEDCT	262577006	2	0.5	0.5
D006399	Hematocolpos	ORPHANET	ICD10CM	N89.7	2	1.0	0.75
D006261	Headache	ORPHANET	SNOMEDCT	230461009	4	1.0	0.625
D012185	Retroperitoneal Fibrosis	ORPHANET	SNOMEDCT	236015007	3	0.8164965809277261	0.5749149571305298
D012257	Riboflavin Deficiency	ORPHANET	SNOMEDCT	51667002	4	0.8164965809277261	0.5332482904638631
D019226	Oral Ulcer	ORPHANET	SNOMEDCT	26284000	2	0.5	0.5
D016778	Malaria, Falciparum	ORPHANET	ICD10CM	B50.9	3	0.7071067811865475	0.5202200572599404
D006555	Hernia, Ventral	ORPHANET	SNOMEDCT	414396006	3	1.0	0.6666666666666666
D000072660	Teratozoospermia	ORPHANET	SNOMEDCT	236817003	2	1.0	0.75
D000592	Amino Acid Metabolism, Inborn Errors	ORPHANET	SNOMEDCT	190740001	2	0.5477225575051661	0.523861278752583
D000752	Anemia, Pernicious	ORPHANET	SNOMEDCT	84027009	2	0.5	0.5
D052537	Niemann-Pick Disease, Type B	ORPHANET	ORPHANET	77293	1	1.0	1.0
D016773	Leishmaniasis, Cutaneous	ORPHANET	ICD10CM	B55.1	3	1.0	0.6666666666666666
D052537	Niemann-Pick Disease, Type B	ORPHANET	ORPHANET	77292	3	0.7071067811865475	0.5202200572599404
D004716	Endometritis	ORPHANET	SNOMEDCT	78623009	2	1.0	0.75
D011668	Pulmonary Veno-Occlusive Disease	ORPHANET	SNOMEDCT	89420002	2	1.0	0.75
D016403	Lymphoma, Large B-Cell, Diffuse	ORPHANET	ORPHANET	300849	3	0.7559289460184544	0.5446311396758938
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	613286	3	0.8164965809277261	0.5749149571305298
D019571	Arrhythmogenic Right Ventricular Dysplasia	ORPHANET	OMIM	607450	3	0.8944271909999159	0.6138802621666246
D014917	Whooping Cough	ORPHANET	SNOMEDCT	27836007	4	0.8164965809277261	0.5332482904638631
D012019	Reflex Sympathetic Dystrophy	ORPHANET	OMIM	604335	4	1.0	0.625
D005175	Factor XII Deficiency	ORPHANET	ORPHANET	330	4	0.8660254037844387	0.5580127018922194
D003920	Diabetes Mellitus	ORPHANET	ICD10CM	E08-E13	4	1.0	0.625
D001260	Ataxia Telangiectasia	ORPHANET	SNOMEDCT	763065008	3	0.7071067811865475	0.5202200572599404
D012279	Rickets	ORPHANET	ICD10CM	E55.0	3	0.7071067811865475	0.5202200572599404
D054429	Leukemia, Myelomonocytic, Juvenile	ORPHANET	SNOMEDCT	445227008	4	1.0	0.625
D012600	Scoliosis	ORPHANET	SNOMEDCT	111266001	4	1.0	0.625
D004673	Encephalomyelitis, Acute Disseminated	ORPHANET	ORPHANET	83597	4	1.0	0.625
D015783	Aniridia	ORPHANET	SNOMEDCT	253232000	3	0.7071067811865475	0.5202200572599404
D008998	Monoclonal Gammopathy of Undetermined Significance	ORPHANET	ICD10CM	D47.2	2	0.7071067811865475	0.6035533905932737
D012141	Respiratory Tract Infections	ORPHANET	SNOMEDCT	275498002	2	0.5773502691896258	0.5386751345948129
D039141	Muscular Dystrophy, Oculopharyngeal	ORPHANET	ORPHANET	270	4	1.0	0.625
D011537	Pruritus	ORPHANET	ICD10CM	L29	2	1.0	0.75
D016410	Lymphoma, T-Cell, Cutaneous	ORPHANET	ORPHANET	171901	1	0.8660254037844387	0.9330127018922194
D002292	Carcinoma, Renal Cell	ORPHANET	SNOMEDCT	733603009	4	0.8660254037844387	0.5580127018922194
D008342	Mandibulofacial Dysostosis	ORPHANET	ORPHANET	155899	4	1.0	0.625
D004674	Encephalitis, St. Louis	ORPHANET	ORPHANET	83484	4	1.0	0.625
D009134	Muscular Atrophy, Spinal	ORPHANET	OMIM	600175	3	0.7071067811865476	0.5202200572599405
D017545	Aortic Aneurysm, Thoracic	ORPHANET	OMIM	616166	3	0.7745966692414834	0.5539650012874083
D007248	Infertility, Male	ORPHANET	ORPHANET	399813	3	0.7071067811865475	0.5202200572599404
D009896	Optic Atrophy	ORPHANET	OMIM	617302	4	0.8164965809277261	0.5332482904638631
D003320	Corneal Ulcer	ORPHANET	SNOMEDCT	231892007	4	0.8164965809277261	0.5332482904638631
D006212	Hallucinations	ORPHANET	ICD10CM	R44.2	3	0.7071067811865475	0.5202200572599404
D006212	Hallucinations	ORPHANET	ICD10CM	R44.3	3	0.7071067811865475	0.5202200572599404
D006212	Hallucinations	ORPHANET	ICD10CM	R44.0	3	0.7071067811865475	0.5202200572599404
D004392	Dwarfism	ORPHANET	ORPHANET	2654	3	0.7071067811865475	0.5202200572599404
D006212	Hallucinations	ORPHANET	ICD10CM	R44.1	3	0.7071067811865475	0.5202200572599404
D004382	Duodenitis	ORPHANET	ICD10CM	K29.8	4	1.0	0.625
D007952	Leukemia, Plasma Cell	ORPHANET	SNOMEDCT	128922003	2	1.0	0.75
D017681	Hypereosinophilic Syndrome	ORPHANET	ORPHANET	3260	3	0.7071067811865475	0.5202200572599404
D054143	Heart Failure, Systolic	ORPHANET	SNOMEDCT	417996009	2	1.0	0.75
D056685	Costello Syndrome	ORPHANET	ORPHANET	3071	4	1.0	0.625
D004392	Dwarfism	ORPHANET	ORPHANET	2619	2	0.5773502691896258	0.5386751345948129
D063485	Acanthocheilonemiasis	ORPHANET	SNOMEDCT	360421000	2	1.0	0.75
D008582	Meningitis, Aseptic	ORPHANET	ICD10CM	A27.81	3	0.8164965809277261	0.5749149571305298
D019578	Multiple System Atrophy	ORPHANET	SNOMEDCT	444197004	4	0.7745966692414834	0.5122983346207417
D006429	Hemiplegia	ORPHANET	ORPHANET	2131	2	0.5773502691896258	0.5386751345948129
D002872	Chromosome Deletion	ORPHANET	OMIM	612474	3	0.8164965809277261	0.5749149571305298
D020195	Epilepsy, Reflex	ORPHANET	ORPHANET	166418	3	0.8164965809277261	0.5749149571305298
D016403	Lymphoma, Large B-Cell, Diffuse	ORPHANET	ORPHANET	300888	3	0.8164965809277261	0.5749149571305298
D016918	Arthritis, Reactive	ORPHANET	ORPHANET	29207	4	1.0	0.625
D020195	Epilepsy, Reflex	ORPHANET	ORPHANET	166412	3	0.7071067811865475	0.5202200572599404
D000236	Adenoma	ORPHANET	SNOMEDCT	79494009	2	0.7071067811865475	0.6035533905932737
D017001	Tooth Demineralization	ORPHANET	SNOMEDCT	26748006	2	0.5	0.5
D058186	Acute Kidney Injury	ORPHANET	SNOMEDCT	140031000119103	3	0.7745966692414834	0.5539650012874083
D014950	Wounds, Penetrating	ORPHANET	SNOMEDCT	262560006	2	0.5	0.5
D007383	Intermittent Claudication	ORPHANET	SNOMEDCT	63491006	2	0.7071067811865475	0.6035533905932737
D004700	Endocrine System Diseases	ORPHANET	SNOMEDCT	362969004	2	0.5773502691896258	0.5386751345948129
D003919	Diabetes Insipidus	ORPHANET	SNOMEDCT	68061000119109	4	0.8164965809277261	0.5332482904638631
D000799	Angioedema	ORPHANET	SNOMEDCT	238694002	3	0.7071067811865475	0.5202200572599404
D006960	Hyperoxaluria, Primary	ORPHANET	OMIM	260000	3	0.8164965809277261	0.5749149571305298
D003233	Conjunctivitis, Allergic	ORPHANET	ICD10CM	H10.45	3	0.7071067811865475	0.5202200572599404
D007645	Keratoderma, Palmoplantar	ORPHANET	OMIM	148350	3	0.8164965809277261	0.5749149571305298
D016399	Lymphoma, T-Cell	ORPHANET	ORPHANET	171918	2	0.8164965809277261	0.6582482904638631
D006014	Glycogen Storage Disease Type VII	ORPHANET	ICD10CM	E74.09	3	0.6666666666666666	0.5
D031300	Retinal Vasculitis	ORPHANET	ICD10CM	H35.06	4	1.0	0.625
D009755	Night Blindness	ORPHANET	SNOMEDCT	193686009	2	0.8164965809277261	0.6582482904638631
D012220	Rhinitis	ORPHANET	ICD10CM	J31.0	3	0.7071067811865475	0.5202200572599404
D002806	Chondrodysplasia Punctata	ORPHANET	ORPHANET	93442	4	1.0	0.625
D002446	Celiac Disease	ORPHANET	ICD10CM	K90.0	3	1.0	0.6666666666666666
D016107	Epidermolysis Bullosa Acquisita	ORPHANET	SNOMEDCT	402450009	4	0.8660254037844387	0.5580127018922194
D005909	Glioblastoma	ORPHANET	SNOMEDCT	44529004	2	0.5773502691896258	0.5386751345948129
D007248	Infertility, Male	ORPHANET	ORPHANET	98048	4	0.8164965809277261	0.5332482904638631
D010554	Personality Disorders	ORPHANET	SNOMEDCT	33449004	3	0.7071067811865475	0.5202200572599404
D012175	Retinoblastoma	ORPHANET	ORPHANET	790	4	1.0	0.625
D018460	Fractures, Comminuted	ORPHANET	SNOMEDCT	13321001	2	0.5	0.5
D004820	Epidermolysis Bullosa	ORPHANET	SNOMEDCT	90496008	4	0.8164965809277261	0.5332482904638631
D014435	Typhoid Fever	ORPHANET	ICD10CM	A01.0	4	1.0	0.625
D011038	Rothmund-Thomson Syndrome	ORPHANET	ORPHANET	2909	4	1.0	0.625
D018424	Cholesteatoma, Middle Ear	ORPHANET	SNOMEDCT	87688009	2	0.6666666666666666	0.5833333333333333
D029242	Optic Atrophy, Hereditary, Leber	ORPHANET	SNOMEDCT	26360005	4	0.8660254037844387	0.5580127018922194
D020236	Amnesia, Transient Global	ORPHANET	SNOMEDCT	230736007	2	0.8660254037844387	0.6830127018922194
D010263	Paraphimosis	ORPHANET	SNOMEDCT	13758004	2	1.0	0.75
D021866	Cyclosporiasis	ORPHANET	ICD10CM	A07.4	3	1.0	0.6666666666666666
D000072836	Surgical Wound	ORPHANET	SNOMEDCT	112633009	2	1.0	0.75
D006013	Glycogen Storage Disease Type VI	ORPHANET	OMIM	232700	4	1.0	0.625
D007948	Leukemia, Monocytic, Acute	ORPHANET	SNOMEDCT	22331004	2	1.0	0.75
D004382	Duodenitis	ORPHANET	SNOMEDCT	72007001	2	1.0	0.75
D013398	Sudden Infant Death	ORPHANET	OMIM	608800	3	0.7745966692414834	0.5539650012874083
D009058	Mouth Breathing	ORPHANET	SNOMEDCT	110290008	3	0.7071067811865475	0.5202200572599404
D020642	Acatalasia	ORPHANET	SNOMEDCT	267454002	2	1.0	0.75
D009837	Oligodendroglioma	ORPHANET	ORPHANET	251627	3	1.0	0.6666666666666666
D016400	Lymphoma, Large-Cell, Immunoblastic	ORPHANET	SNOMEDCT	109966003	2	0.5773502691896258	0.5386751345948129
D004751	Enteritis	ORPHANET	SNOMEDCT	235706001	3	0.7071067811865475	0.5202200572599404
D001162	Arteriosclerosis Obliterans	ORPHANET	SNOMEDCT	361133006	2	1.0	0.75
D049912	Growth Hormone-Secreting Pituitary Adenoma	ORPHANET	SNOMEDCT	254957009	2	1.0	0.75
D014392	Tuberculosis, Ocular	ORPHANET	SNOMEDCT	49107007	3	1.0	0.6666666666666666
D016773	Leishmaniasis, Cutaneous	ORPHANET	SNOMEDCT	240637006	2	1.0	0.75
D003074	Solitary Pulmonary Nodule	ORPHANET	SNOMEDCT	427359005	4	1.0	0.625
D055728	Primary Myelofibrosis	ORPHANET	ORPHANET	824	4	1.0	0.625
D016724	Empyema, Pleural	ORPHANET	ORPHANET	449266	4	1.0	0.625
D053307	Hyper-IgM Immunodeficiency Syndrome, Type 1	ORPHANET	OMIM	308230	2	0.6666666666666666	0.5833333333333333
D005918	Glomus Tumor	ORPHANET	SNOMEDCT	254795008	4	0.8164965809277261	0.5332482904638631
D049068	Plagiocephaly, Nonsynostotic	ORPHANET	ICD10CM	Q67.3	3	0.7071067811865475	0.5202200572599404
D054739	Dendritic Cell Sarcoma, Interdigitating	ORPHANET	SNOMEDCT	128815007	2	1.0	0.75
D007911	Lentigo	ORPHANET	SNOMEDCT	72100002	3	0.7071067811865475	0.5202200572599404
D000742	Anemia, Dyserythropoietic, Congenital	ORPHANET	OMIM	615631	4	0.8660254037844387	0.5580127018922194
D055013	Osteoarthritis, Spine	ORPHANET	SNOMEDCT	239880009	2	0.8164965809277261	0.6582482904638631
D007876	Legionellosis	ORPHANET	ORPHANET	549	4	1.0	0.625
D003876	Dermatitis, Atopic	ORPHANET	OMIM	603165	3	1.0	0.6666666666666666
D020190	Myoclonic Epilepsy, Juvenile	ORPHANET	SNOMEDCT	6204001	2	0.6666666666666666	0.5833333333333333
D004932	Esophageal and Gastric Varices	ORPHANET	ICD10CM	I86.4	2	0.8164965809277261	0.6582482904638631
D012514	Sarcoma, Kaposi	ORPHANET	SNOMEDCT	109386008	2	0.8164965809277261	0.6582482904638631
D013736	Testicular Neoplasms	ORPHANET	SNOMEDCT	236778008	2	0.5	0.5
D007021	Hypospadias	ORPHANET	ORPHANET	440	2	0.7071067811865475	0.6035533905932737
D011649	Pulmonary Alveolar Proteinosis	ORPHANET	ICD10CM	J84.01	4	0.8164965809277261	0.5332482904638631
D000052	Acanthosis Nigricans	ORPHANET	OMIM	612247	3	0.8164965809277261	0.5749149571305298
D013345	Subarachnoid Hemorrhage	ORPHANET	SNOMEDCT	703216001	4	0.8164965809277261	0.5332482904638631
D017490	Ichthyosis, Lamellar	ORPHANET	SNOMEDCT	403777006	4	0.8164965809277261	0.5332482904638631
D020961	Lewy Body Disease	ORPHANET	SNOMEDCT	312991009	4	0.8164965809277261	0.5332482904638631
D006333	Heart Failure	ORPHANET	SNOMEDCT	46113002	4	0.8164965809277261	0.5332482904638631
D003811	Dentinogenesis Imperfecta	ORPHANET	SNOMEDCT	196286005	2	1.0	0.75
D017544	Aortic Aneurysm, Abdominal	ORPHANET	SNOMEDCT	233985008	2	0.8660254037844387	0.6830127018922194
D055034	Osteochondrosis	ORPHANET	SNOMEDCT	34359005	2	0.5	0.5
D056150	Acute Generalized Exanthematous Pustulosis	ORPHANET	SNOMEDCT	702617007	2	0.75	0.625
D004476	Ectodermal Dysplasia	ORPHANET	SNOMEDCT	239015008	3	0.7071067811865475	0.5202200572599404
D012516	Osteosarcoma	ORPHANET	SNOMEDCT	21708004	2	1.0	0.75
D020863	Central Nervous System Cysts	ORPHANET	SNOMEDCT	128117002	4	0.75	0.5
D012772	Shock, Septic	ORPHANET	SNOMEDCT	234174001	4	0.8164965809277261	0.5332482904638631
D009422	Nervous System Diseases	ORPHANET	SNOMEDCT	267574006	4	0.7745966692414834	0.5122983346207417
D018908	Muscle Weakness	ORPHANET	SNOMEDCT	309249007	4	0.8164965809277261	0.5332482904638631
D007966	Leukodystrophy, Metachromatic	ORPHANET	SNOMEDCT	24326000	4	0.8164965809277261	0.5332482904638631
D004370	Duane Retraction Syndrome	ORPHANET	SNOMEDCT	60318001	2	1.0	0.75
D051556	Hyperbilirubinemia, Neonatal	ORPHANET	OMIM	237900	3	0.7071067811865475	0.5202200572599404
D003877	Dermatitis, Contact	ORPHANET	SNOMEDCT	29268000	2	0.5	0.5
D007418	Intestinal Pseudo-Obstruction	ORPHANET	SNOMEDCT	51522004	4	0.8164965809277261	0.5332482904638631
D020339	Optic Nerve Glioma	ORPHANET	SNOMEDCT	404662003	2	0.8164965809277261	0.6582482904638631
D011248	Pregnancy Complications	ORPHANET	SNOMEDCT	267311008	2	0.8164965809277261	0.6582482904638631
D005764	Gastroesophageal Reflux	ORPHANET	SNOMEDCT	371101003	4	0.8164965809277261	0.5332482904638631
D015417	Hereditary Sensory and Motor Neuropathy	ORPHANET	ORPHANET	64751	3	0.8944271909999159	0.6138802621666246
D013595	Syringomyelia	ORPHANET	ORPHANET	370034	3	0.7071067811865475	0.5202200572599404
D003873	Dermatitis, Exfoliative	ORPHANET	SNOMEDCT	402300003	3	0.7071067811865475	0.5202200572599404
D007011	Hypoparathyroidism	ORPHANET	SNOMEDCT	237654002	3	0.7071067811865475	0.5202200572599404
D009914	Oral Submucous Fibrosis	ORPHANET	ORPHANET	357154	4	1.0	0.625
D007415	Intestinal Obstruction	ORPHANET	SNOMEDCT	278526005	4	0.8164965809277261	0.5332482904638631
D011843	Radiculopathy	ORPHANET	ICD10CM	M54.1	4	1.0	0.625
D009846	Oliguria	ORPHANET	ICD10CM	R34	3	0.7071067811865475	0.5202200572599404
D019522	Vaginal Discharge	ORPHANET	SNOMEDCT	289562009	4	0.8164965809277261	0.5332482904638631
D017114	Liver Failure, Acute	ORPHANET	ORPHANET	90062	1	1.0	1.0
D000754	Anemia, Refractory, with Excess of Blasts	ORPHANET	ORPHANET	168960	4	0.8944271909999159	0.5722135954999579
D017379	Hypertrophy, Left Ventricular	ORPHANET	SNOMEDCT	428163005	4	0.8660254037844387	0.5580127018922194
D014096	Tooth, Supernumerary	ORPHANET	SNOMEDCT	2401000124100	3	0.8164965809277261	0.5749149571305298
D012218	Rheumatoid Nodule	ORPHANET	ICD10CM	M06.30	3	0.7071067811865475	0.5202200572599404
D013362	Sublingual Gland Neoplasms	ORPHANET	SNOMEDCT	126790004	2	0.6666666666666666	0.5833333333333333
D006521	Hepatitis, Chronic	ORPHANET	SNOMEDCT	76783007	2	0.8164965809277261	0.6582482904638631
D011668	Pulmonary Veno-Occlusive Disease	ORPHANET	ORPHANET	31837	4	1.0	0.625
D019547	Neck Pain	ORPHANET	SNOMEDCT	1121000119107	3	0.8164965809277261	0.5749149571305298
D012532	Scabies	ORPHANET	ICD10CM	B86	3	1.0	0.6666666666666666
D014060	Tongue Diseases	ORPHANET	SNOMEDCT	196595001	2	0.8164965809277261	0.6582482904638631
D015266	Carcinoma, Merkel Cell	ORPHANET	ICD10CM	C4A	2	1.0	0.75
D003093	Colitis, Ulcerative	ORPHANET	ICD10CM	K51.9	4	0.8164965809277261	0.5332482904638631
D051299	Post-Dural Puncture Headache	ORPHANET	SNOMEDCT	398987004	2	0.5773502691896258	0.5386751345948129
D017449	Dermatitis, Allergic Contact	ORPHANET	ICD10CM	L23	4	1.0	0.625
D000072659	Hypophysitis	ORPHANET	SNOMEDCT	237705001	2	1.0	0.75
D002312	Cardiomyopathy, Hypertrophic	ORPHANET	ICD10CM	I42.2	3	0.8164965809277261	0.5749149571305298
D010488	Polyarteritis Nodosa	ORPHANET	ORPHANET	439737	4	0.8164965809277261	0.5332482904638631
D002312	Cardiomyopathy, Hypertrophic	ORPHANET	ICD10CM	I42.1	4	0.8164965809277261	0.5332482904638631
D055952	Cogan Syndrome	ORPHANET	SNOMEDCT	26018001	2	1.0	0.75
D008375	Maple Syrup Urine Disease	ORPHANET	SNOMEDCT	71702000	4	0.7745966692414834	0.5122983346207417
D003719	Dens in Dente	ORPHANET	OMIM	125300	3	0.7071067811865475	0.5202200572599404
D000471	Alkalosis	ORPHANET	SNOMEDCT	1388004	3	0.7071067811865475	0.5202200572599404
D058674	Chromosome Duplication	ORPHANET	OMIM	613215	4	0.8164965809277261	0.5332482904638631
D007816	Larva Migrans, Visceral	ORPHANET	SNOMEDCT	87121004	2	0.8660254037844387	0.6830127018922194
D019571	Arrhythmogenic Right Ventricular Dysplasia	ORPHANET	OMIM	611528	3	0.8944271909999159	0.6138802621666246
D001063	Appendiceal Neoplasms	ORPHANET	SNOMEDCT	93679002	2	0.5	0.5
D010488	Polyarteritis Nodosa	ORPHANET	ORPHANET	439729	4	0.8164965809277261	0.5332482904638631
D055665	Purpura Fulminans	ORPHANET	ORPHANET	49566	3	0.8164965809277261	0.5749149571305298
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	615916	4	0.8164965809277261	0.5332482904638631
D006327	Heart Block	ORPHANET	SNOMEDCT	195039008	4	0.8164965809277261	0.5332482904638631
D003550	Cystic Fibrosis	ORPHANET	SNOMEDCT	707419009	3	0.7071067811865475	0.5202200572599404
D012779	Short Rib-Polydactyly Syndrome	ORPHANET	ORPHANET	93271	2	0.8164965809277261	0.6582482904638631
D014286	Trilogy of Fallot	ORPHANET	SNOMEDCT	204351007	2	1.0	0.75
D012779	Short Rib-Polydactyly Syndrome	ORPHANET	ORPHANET	93270	4	0.8164965809277261	0.5332482904638631
D012585	Sciatica	ORPHANET	SNOMEDCT	307177001	3	0.7071067811865475	0.5202200572599404
D020246	Venous Thrombosis	ORPHANET	SNOMEDCT	111293003	3	1.0	0.6666666666666666
D012779	Short Rib-Polydactyly Syndrome	ORPHANET	ORPHANET	93268	4	0.8164965809277261	0.5332482904638631
D009134	Muscular Atrophy, Spinal	ORPHANET	SNOMEDCT	192887006	2	0.8660254037844387	0.6830127018922194
D014811	Vitamin E Deficiency	ORPHANET	SNOMEDCT	21535005	3	0.7745966692414834	0.5539650012874083
D010488	Polyarteritis Nodosa	ORPHANET	ORPHANET	439762	4	0.8164965809277261	0.5332482904638631
D012779	Short Rib-Polydactyly Syndrome	ORPHANET	ORPHANET	93269	4	0.8164965809277261	0.5332482904638631
D055959	Intervertebral Disc Degeneration	ORPHANET	OMIM	603932	3	0.8164965809277261	0.5749149571305298
D009377	Multiple Endocrine Neoplasia	ORPHANET	ICD10CM	E31.2	2	0.7745966692414834	0.6372983346207417
D011655	Pulmonary Embolism	ORPHANET	SNOMEDCT	59282003	2	0.8164965809277261	0.6582482904638631
D016113	Ichthyosiform Erythroderma, Congenital	ORPHANET	SNOMEDCT	703504006	4	0.7745966692414834	0.5122983346207417
D053358	Ectodermal Dysplasia 1, Anhidrotic	ORPHANET	SNOMEDCT	7731005	2	0.5773502691896258	0.5386751345948129
D013285	Strabismus	ORPHANET	SNOMEDCT	413380004	3	0.7071067811865475	0.5202200572599404
D008471	Meconium Aspiration Syndrome	ORPHANET	SNOMEDCT	278927005	2	1.0	0.75
D020294	Myasthenic Syndromes, Congenital	ORPHANET	ORPHANET	98914	4	0.8660254037844387	0.5580127018922194
D020294	Myasthenic Syndromes, Congenital	ORPHANET	ORPHANET	98913	4	0.8660254037844387	0.5580127018922194
D020294	Myasthenic Syndromes, Congenital	ORPHANET	ORPHANET	98915	4	0.8660254037844387	0.5580127018922194
D004374	Ductus Arteriosus, Patent	ORPHANET	SNOMEDCT	461099008	4	0.7745966692414834	0.5122983346207417
D018278	Carcinoma, Neuroendocrine	ORPHANET	SNOMEDCT	716653001	4	0.8164965809277261	0.5332482904638631
D010998	Pleurisy	ORPHANET	SNOMEDCT	196079009	3	0.7071067811865475	0.5202200572599404
D007039	Hypotrichosis	ORPHANET	OMIM	615885	3	0.7071067811865475	0.5202200572599404
D010488	Polyarteritis Nodosa	ORPHANET	ORPHANET	439755	4	0.8164965809277261	0.5332482904638631
D001946	Breech Presentation	ORPHANET	SNOMEDCT	49168004	2	0.5	0.5
D001342	Autonomic Nervous System Diseases	ORPHANET	ICD10CM	G90.9	2	0.75	0.625
D009377	Multiple Endocrine Neoplasia	ORPHANET	SNOMEDCT	94281000119101	4	0.7745966692414834	0.5122983346207417
D061270	Nasal Septal Perforation	ORPHANET	SNOMEDCT	249360004	3	0.6666666666666666	0.5
D000224	Addison Disease	ORPHANET	SNOMEDCT	363732003	4	1.0	0.625
D051359	Lymphohistiocytosis, Hemophagocytic	ORPHANET	OMIM	608898	3	0.7071067811865475	0.5202200572599404
D057826	Vitelliform Macular Dystrophy	ORPHANET	ORPHANET	1243	4	0.8660254037844387	0.5580127018922194
D059266	Bisphosphonate-Associated Osteonecrosis of the Jaw	ORPHANET	ICD10CM	M87.180	3	0.6666666666666666	0.5
D003681	Dehydration	ORPHANET	SNOMEDCT	707296001	3	0.7071067811865475	0.5202200572599404
D006563	Herpes Zoster Ophthalmicus	ORPHANET	SNOMEDCT	87513003	3	0.8164965809277261	0.5749149571305298
D008178	Lupus Erythematosus, Cutaneous	ORPHANET	SNOMEDCT	403507009	3	0.6666666666666666	0.5
D015212	Inflammatory Bowel Diseases	ORPHANET	OMIM	601458	3	0.6666666666666666	0.5
D012514	Sarcoma, Kaposi	ORPHANET	SNOMEDCT	255114007	4	0.8164965809277261	0.5332482904638631
D012162	Retinal Degeneration	ORPHANET	SNOMEDCT	95695004	2	1.0	0.75
D002971	Cleft Lip	ORPHANET	SNOMEDCT	1085291000119101	4	0.8164965809277261	0.5332482904638631
D016113	Ichthyosiform Erythroderma, Congenital	ORPHANET	ORPHANET	79394	4	0.8660254037844387	0.5580127018922194
D009447	Neuroblastoma	ORPHANET	ORPHANET	635	4	1.0	0.625
D000417	Albinism	ORPHANET	ICD10CM	E70.3	2	1.0	0.75
D011183	Postoperative Complications	ORPHANET	SNOMEDCT	385486001	2	0.5	0.5
D015508	Nasal Obstruction	ORPHANET	SNOMEDCT	267100006	2	0.8164965809277261	0.6582482904638631
D004443	Echinococcosis	ORPHANET	SNOMEDCT	721823009	3	0.7071067811865475	0.5202200572599404
D002280	Carcinoma, Basal Cell	ORPHANET	SNOMEDCT	402528005	4	0.8660254037844387	0.5580127018922194
D007690	Polycystic Kidney Diseases	ORPHANET	ICD10CM	Q61.2	3	0.6666666666666666	0.5
D011565	Psoriasis	ORPHANET	OMIM	612410	2	0.5773502691896258	0.5386751345948129
D000310	Adrenal Gland Neoplasms	ORPHANET	SNOMEDCT	363355002	2	0.6666666666666666	0.5833333333333333
D013733	Testicular Diseases	ORPHANET	SNOMEDCT	64910008	2	0.7071067811865475	0.6035533905932737
D011536	Prurigo	ORPHANET	SNOMEDCT	201017004	3	0.7071067811865475	0.5202200572599404
D014096	Tooth, Supernumerary	ORPHANET	SNOMEDCT	449875001	3	0.7071067811865475	0.5202200572599404
